13/03/2023 13:42:17, Photoresistor, 0
13/03/2023 13:42:22, Photoresistor, 1023
13/03/2023 13:42:27, Photoresistor, 206
13/03/2023 13:42:32, Photoresistor, 1023
13/03/2023 13:42:37, Photoresistor, 1023
13/03/2023 13:42:42, Photoresistor, 1023
13/03/2023 13:42:47, Photoresistor, 1023
13/03/2023 13:42:52, Photoresistor, 292
13/03/2023 13:42:57, Photoresistor, 573
13/03/2023 13:43:02, Photoresistor, 1023
13/03/2023 13:43:07, Photoresistor, 1023
13/03/2023 13:43:12, Photoresistor, 1023
13/03/2023 13:43:17, Photoresistor, 1023
13/03/2023 13:43:22, Photoresistor, 1023
13/03/2023 13:43:27, Photoresistor, 1023
13/03/2023 13:43:32, Photoresistor, 1023
13/03/2023 13:43:37, Photoresistor, 1023
13/03/2023 13:43:40, Photoresistor, 1023
13/03/2023 13:43:40, Photoresistor, 1023
13/03/2023 13:43:41, Photoresistor, 1023
13/03/2023 13:43:41, Photoresistor, 1023
13/03/2023 13:43:41, Photoresistor, 1023
13/03/2023 13:43:41, Photoresistor, 1023
13/03/2023 13:43:41, Photoresistor, 1023
13/03/2023 13:43:41, Photoresistor, 1023
13/03/2023 13:43:42, Photoresistor, 1023
13/03/2023 13:43:42, Photoresistor, 1023
13/03/2023 13:43:42, Photoresistor, 1023
13/03/2023 13:43:47, Photoresistor, 1023
13/03/2023 13:43:52, Photoresistor, 1023
13/03/2023 13:43:57, Photoresistor, 1023
13/03/2023 13:44:02, Photoresistor, 1023
13/03/2023 13:44:07, Photoresistor, 1023
13/03/2023 13:44:11, Photoresistor, 1023
13/03/2023 13:44:12, Photoresistor, 1023
13/03/2023 13:44:12, Photoresistor, 1023
13/03/2023 13:44:12, Photoresistor, 1023
13/03/2023 13:44:12, Photoresistor, 1023
13/03/2023 13:44:12, Photoresistor, 1023
13/03/2023 13:44:12, Photoresistor, 1023
13/03/2023 13:44:12, Photoresistor, 1023
13/03/2023 13:44:12, Photoresistor, 1023
13/03/2023 13:44:13, Photoresistor, 1023
13/03/2023 13:44:13, Photoresistor, 1023
13/03/2023 13:44:13, Photoresistor, 1023
13/03/2023 13:44:13, Photoresistor, 1023
13/03/2023 13:44:17, Photoresistor, 1023
13/03/2023 13:44:22, Photoresistor, 1023
13/03/2023 13:44:27, Photoresistor, 1023
13/03/2023 13:44:32, Photoresistor, 1023
13/03/2023 13:44:37, Photoresistor, 1023
13/03/2023 13:44:42, Photoresistor, 1023
13/03/2023 13:44:47, Photoresistor, 1023
13/03/2023 13:44:52, Photoresistor, 1023
13/03/2023 13:44:57, Photoresistor, 1023
13/03/2023 13:45:02, Photoresistor, 1023
13/03/2023 13:45:07, Photoresistor, 1023
13/03/2023 13:45:12, Photoresistor, 1023
13/03/2023 13:45:17, Photoresistor, 1023
13/03/2023 13:45:22, Photoresistor, 1023
13/03/2023 13:45:27, Photoresistor, 1023
13/03/2023 13:45:32, Photoresistor, 1023
13/03/2023 13:45:37, Photoresistor, 1023
13/03/2023 13:45:42, Photoresistor, 1023
13/03/2023 13:45:47, Photoresistor, 1023
13/03/2023 13:45:52, Photoresistor, 1023
13/03/2023 13:45:57, Photoresistor, 1023
13/03/2023 13:46:02, Photoresistor, 1023
13/03/2023 13:46:07, Photoresistor, 1023
13/03/2023 13:46:12, Photoresistor, 1023
13/03/2023 13:46:17, Photoresistor, 1023
